Close,DateTime,High,Low,Open,Symbol,Volume
126.43,1.57233E+12,127.42,125.94,126.06,JPM,9797283
125.73,1.57241E+12,126.26,124.916,126.05,JPM,8513704
124.92,1.5725E+12,125.73,123.86,125.49,JPM,11589074
127.8,1.57258E+12,127.9852,126.02,126.2,JPM,11682642
128.82,1.57285E+12,129.42,128.5601,129.08,JPM,9159871
129.1,1.57293E+12,130.3,128.84,129.39,JPM,13747635
129.3,1.57302E+12,129.84,128.58,128.69,JPM,11231123
130,1.57311E+12,131.29,129.92,130.43,JPM,13528925
130.38,1.57319E+12,130.4,129.25,129.88,JPM,9294223
129.92,1.57345E+12,130.1,129.35,129.6,JPM,8680490
129.16,1.57354E+12,130.62,129.01,129.63,JPM,9101912
128.48,1.57362E+12,128.815,127.42,128.13,JPM,8098146
128.6,1.57371E+12,128.84,127.59,127.72,JPM,8483725
129.53,1.5738E+12,129.53,128.4,129.23,JPM,10163667
130.62,1.57406E+12,130.65,128.99,129.56,JPM,8752503
130.58,1.57414E+12,131.25,130.18,130.99,JPM,8824852
129.63,1.57423E+12,130.62,128.94,130.3,JPM,11785284
129.93,1.57432E+12,130.72,129.39,130,JPM,7705492
130.79,1.5744E+12,131.22,130.1,130.15,JPM,8167918
131.49,1.57466E+12,132.07,130.865,131.25,JPM,10069669
131.67,1.57475E+12,131.82,130.3573,131.82,JPM,10493863
132.06,1.57483E+12,132.43,131.65,132.29,JPM,6609027
131.76,1.57501E+12,132.41,131.45,131.87,JPM,5712035
131.47,1.57527E+12,132.74,131.35,132.31,JPM,8622886
129.78,1.57535E+12,129.96,128.585,129.77,JPM,10649454
132.34,1.57544E+12,132.47,129.99,130.38,JPM,10319310
133.06,1.57553E+12,133.31,132.18,132.68,JPM,9587878
135.04,1.57561E+12,135.78,134.65,134.69,JPM,10171252
134.41,1.57587E+12,135.46,134.41,134.63,JPM,8576380
134.5,1.57596E+12,134.77,132.88,133.25,JPM,7533000
134.18,1.57604E+12,135.02,134.01,134.29,JPM,9012476
138.02,1.57613E+12,138.47,134.21,134.49,JPM,13725737
136.81,1.57622E+12,138.83,136.22,137.95,JPM,10594949
188.28,1.51314E+12,190.12,187.8,188.53,COST,3062856
186.53,1.51323E+12,189.736,186.17,188.58,COST,3743192
192.73,1.51332E+12,195.35,192,193.41,COST,8452891
192.31,1.51358E+12,194.35,191.9,192.63,COST,3492340
188.33,1.51366E+12,193,187,192.91,COST,3959865
187.51,1.51375E+12,189.2593,185.4,189.04,COST,3894399
186.8,1.51384E+12,188.4,186.58,188,COST,1908149
186.63,1.51392E+12,187.48,185.97,187.27,COST,1078310
186.55,1.51427E+12,187.34,186.12,186.19,COST,1120442
186.3,1.51435E+12,187.06,185.8,186.85,COST,1175219
186.62,1.51444E+12,187.02,186.185,186.57,COST,1017572
186.12,1.51453E+12,187.6,185.93,186.46,COST,2028358
188.32,1.51487E+12,190.68,186.74,187.23,COST,2509344
190.58,1.51496E+12,192.1,188.38,188.82,COST,3364378
189.1,1.51505E+12,192.3,187.561,192,COST,3525786
187.75,1.51513E+12,189.68,186.72,189.43,COST,2819026
188.48,1.51539E+12,188.979,187.25,187.32,COST,1962275
186.29,1.51548E+12,189.3,186.15,189.01,COST,2241908
185.42,1.51556E+12,186.24,183.881,185.75,COST,2609522
189.38,1.51565E+12,190.67,185.03,185.43,COST,4678618
191.84,1.51574E+12,192.179,190,190.1,COST,3499538
191.53,1.51608E+12,192.84,190.89,192.35,COST,2006574
192.29,1.51617E+12,192.56,191.34,192.53,COST,2585195
191.51,1.51626E+12,193.03,191.22,192.23,COST,1907960
192.29,1.51634E+12,192.64,191.16,191.71,COST,2353839
194.38,1.5166E+12,194.76,192.06,192.5,COST,3009122
193.42,1.51669E+12,194.1,192.07,193.61,COST,2316444
194.24,1.51677E+12,194.75,191.925,194.43,COST,2799224
197.95,1.51686E+12,198.45,194.735,195,COST,3558701
198.91,1.51695E+12,199.23,195.69,197.75,COST,2756240
198.32,1.51721E+12,199.88,197.56,198.37,COST,2031082
197.91,1.51729E+12,198.79,196.08,197.59,COST,2285040
194.87,1.51738E+12,198.4747,194.1,197.44,COST,2682299
193.47,1.51746E+12,195.4,192.44,193.41,COST,2096563
190.99,1.51755E+12,193.6,190.8,191.25,COST,2386573
182.77,1.51781E+12,192.1,182.525,190.66,COST,3407221
185.01,1.5179E+12,185.24,176.2,178.91,COST,4067910
183.19,1.51798E+12,186.19,183.07,184.6,COST,2594822
178.61,1.51807E+12,184.51,178.53,184.51,COST,3013199
180.72,1.51816E+12,182.07,175.79,179.78,COST,2777218
181.06,1.51842E+12,183.259,180.38,181.84,COST,1596154
184.15,1.5185E+12,184.6,180.05,180.22,COST,2123884
187.35,1.51859E+12,188.48,182.31,182.71,COST,2190997
191.48,1.51867E+12,191.71,186.57,188.09,COST,2072861
191.56,1.51876E+12,194.62,191.04,191.45,COST,1970118
188.12,1.51911E+12,191.48,187.63,189.87,COST,2202139
185.75,1.51919E+12,189.14,185.69,188.53,COST,1747191
186.59,1.51928E+12,188.33,185.66,186.35,COST,1360115
189.81,1.51937E+12,189.85,185.91,187.83,COST,1561698
192.81,1.51962E+12,193.095,189.93,190.1,COST,1852410
190.1,1.51971E+12,195.52,190.1,193.45,COST,2170354
190.9,1.5198E+12,193.76,190.89,191.6,COST,2179803
189.03,1.51988E+12,192.99,187.32,191.31,COST,2447672
189.33,1.51997E+12,190.39,187.2162,187.48,COST,2275923
191.48,1.52023E+12,191.98,187.5,188.45,COST,2155785
191.46,1.52032E+12,192.25,190.0699,192.14,COST,2458710
187.36,1.5204E+12,189.75,184.78,189.21,COST,5157114
185.69,1.52049E+12,186.3468,183.08,186.19,COST,6061513
188.58,1.52058E+12,188.64,184.22,186.5,COST,3288116
189.37,1.52083E+12,190.099,187.55,188.27,COST,2394059
187.46,1.52092E+12,190.12,186.8,190.05,COST,1964324
184.63,1.521E+12,189.01,183.5,188.78,COST,2865997
185.51,1.52109E+12,186.57,184.16,184.82,COST,1811346
185.87,1.52118E+12,186.25,184.47,186.18,COST,3569415
184.15,1.52144E+12,185.98,182.81,185.63,COST,2493194
187.35,1.52152E+12,187.58,184.6,185.1,COST,1852528
186.07,1.52161E+12,187.89,186.06,186.83,COST,2048277
182.64,1.52169E+12,185.5464,182.503,184.9,COST,2489798
180.84,1.52178E+12,184.45,180.83,183.28,COST,2351798
187.22,1.52204E+12,187.56,182.335,183.03,COST,2036617
183.15,1.52213E+12,187.66,182.06,187.44,COST,2495310
183.61,1.52221E+12,184.62,181.23,183.61,COST,2168656
188.43,1.5223E+12,188.64,184.41,184.74,COST,3015962
182.75,1.52265E+12,186.91,181.05,186.91,COST,3599186
182.61,1.52273E+12,184.17,181.35,183.53,COST,2287002
185.52,1.52282E+12,186.35,180.94,181.13,COST,2111406
186.25,1.5229E+12,187,184.93,186.7,COST,1933629
183.96,1.52299E+12,187.25,183.1,185.34,COST,2259047
184.41,1.52325E+12,187.4,183.5,185.2,COST,1946009
183.55,1.52334E+12,185.97,182.17,185.75,COST,2527526
184.65,1.52342E+12,186.37,182.22,182.25,COST,1697263
188.82,1.52351E+12,190.04,185.4948,185.5,COST,2841623
188.91,1.5236E+12,189.83,187.01,189.81,COST,1744406
194.58,1.52385E+12,195.8,191.38,191.84,COST,3026826
196,1.52394E+12,196.88,194.73,195.66,COST,2160451
196.51,1.52403E+12,197.766,196.12,196.3,COST,1663116
195.07,1.52411E+12,196.4,193.5001,196.16,COST,2427563
193.56,1.5242E+12,195.67,192.75,194.43,COST,2252819
193.35,1.52446E+12,194.38,192.26,193.81,COST,1618030
192.51,1.52455E+12,195.36,191.15,194.54,COST,1598903
193.97,1.52463E+12,194.67,191.39,192.23,COST,1311650
195.26,1.52472E+12,196.44,193.34,194.12,COST,1445836
196.58,1.52481E+12,196.92,194.53,194.95,COST,1563272
197.16,1.52506E+12,199.04,196.3852,197.1,COST,2164979
196.55,1.52515E+12,197.08,193.5149,196.49,COST,1413235
194,1.52524E+12,195.58,192.45,195.48,COST,2498065
193.01,1.52532E+12,193.99,190.18,193.916,COST,1815453
195.19,1.52541E+12,196.4,191.28,192.84,COST,1704452
193.06,1.52567E+12,195.795,192.21,195.78,COST,2361852
194.48,1.52576E+12,195.2,192.42,192.99,COST,1908637
196.04,1.52584E+12,196.42,193.15,194.15,COST,1999075
195.45,1.52593E+12,196.93,194.2,196.05,COST,1874181
195.76,1.52601E+12,195.98,194.57,195.33,COST,1296311
195.88,1.52627E+12,197.27,195.42,195.96,COST,1440877
195.48,1.52636E+12,196.7,193.26,194.76,COST,2319581
198.71,1.52645E+12,199.35,195,196.07,COST,2163192
199.6,1.52653E+12,201.35,197.89,199.06,COST,2391034
198.96,1.52662E+12,199.52,197.7801,199.5,COST,1624611
199.62,1.52688E+12,201.34,199.09,199.6,COST,1202798
198.97,1.52697E+12,201.77,198.83,199.7214,COST,1563655
198.14,1.52705E+12,199.09,196.771,199.09,COST,1635092
198.89,1.52714E+12,199.09,196.82,198.29,COST,1176296
198.36,1.52722E+12,200.22,197.82,198.89,COST,1330952
196.74,1.52757E+12,198.84,196,198.1,COST,2298069
199.64,1.52766E+12,200.53,197.75,198.16,COST,2390862
198.24,1.52774E+12,200.6972,197.7,200.22,COST,4822787
197.13,1.52783E+12,198.99,195,195.45,COST,4056435
198.62,1.52809E+12,199.04,197.2501,197.32,COST,1870566
197.84,1.52817E+12,199.35,196.99,199.22,COST,1868462
197.66,1.52826E+12,198.4,196.7,198.01,COST,2066880
202.57,1.52835E+12,202.88,199.41,200.5,COST,2734952
203.76,1.52843E+12,204.0139,201,201.51,COST,2052538
204.5,1.52869E+12,204.89,203.42,203.76,COST,1684839
204.88,1.52878E+12,205.08,203.23,204.25,COST,1384769
204.11,1.52887E+12,205.83,203.21,204.92,COST,1665822
205.12,1.52895E+12,205.73,204.29,204.87,COST,1685010
207.32,1.52904E+12,207.67,204.57,205.4,COST,3879641
206.21,1.5293E+12,208.11,205.15,206,COST,1975036
207.53,1.52938E+12,207.81,204.622,204.9,COST,1940614
207.98,1.52947E+12,208.585,206.96,207.76,COST,1527724
209.96,1.52956E+12,211.11,208,208.17,COST,1825824
211.1,1.52964E+12,211.77,210.02,210.37,COST,1738640
211.75,1.5299E+12,212.08,209.97,210.01,COST,2398551
210.09,1.52999E+12,212.46,209.97,212.38,COST,2276654
210.03,1.53008E+12,212.42,209.61,210.5,COST,2211658
208.71,1.53016E+12,211.185,208.05,210,COST,1826827
208.98,1.53025E+12,210.53,208.32,209.66,COST,2164570
207.99,1.53051E+12,208.8244,206.0475,208.42,COST,1876070
207.12,1.53059E+12,209.91,206.9,208.53,COST,842101
209.14,1.53077E+12,209.29,207.55,208.2,COST,1436725
209.62,1.53085E+12,210.39,206.6583,207.14,COST,1523193
210.94,1.53111E+12,211.79,210,210.52,COST,1738347
211.7,1.5312E+12,212.7,210.83,210.99,COST,1687801
210.95,1.53129E+12,211.7758,209.97,211.21,COST,1472787
214.02,1.53137E+12,214.17,212.22,212.54,COST,2221975
216.54,1.53146E+12,216.64,213.71,214,COST,1951183
214.85,1.53172E+12,217.13,213.9,216.64,COST,2078572
215,1.5318E+12,216.155,214,214.06,COST,2064776
214.97,1.53189E+12,215.88,213.6,215.34,COST,1869527
217.54,1.53198E+12,218.2,214.03,214.46,COST,2790767
218.69,1.53206E+12,218.939,216.24,216.98,COST,1797886
218.84,1.53232E+12,220.46,218.2,219.88,COST,1394347
218.58,1.53241E+12,220.68,217.59,219.41,COST,1453974
220.7,1.53249E+12,220.82,217.37,217.61,COST,1562432
221.72,1.53258E+12,224.62,220.82,222,COST,1820005
219.65,1.53267E+12,222.5,218.76,222.31,COST,1596914
219.11,1.53293E+12,220.118,218.61,219.04,COST,1292741
218.71,1.53301E+12,220.065,218.33,219.69,COST,1888516
217.13,1.5331E+12,219.0989,216.251,218.65,COST,1841316
221.12,1.53319E+12,221.403,215.01,215.01,COST,1904858
222.03,1.53327E+12,222.62,221,221,COST,1195653
222.72,1.53353E+12,223.27,221.0112,221.43,COST,1285660
223.86,1.53362E+12,225.48,222.98,223.24,COST,1428145
224.58,1.5337E+12,224.88,222.24,222.86,COST,2015845
218.24,1.53379E+12,222.35,216.9101,221.62,COST,3637144
220.31,1.53388E+12,221.7202,217.75,218.14,COST,2830841
219.56,1.53414E+12,221.58,219.06,221.03,COST,1519026
222,1.53422E+12,222.56,219.86,220.01,COST,1450552
221.67,1.53431E+12,222.11,218.77,220.72,COST,1844066
223.19,1.5344E+12,224.26,222.14,223.45,COST,1657827
225.68,1.53448E+12,225.88,222.15,222.33,COST,1980933
227.35,1.53474E+12,228.22,225.97,226,COST,1783663
228.54,1.53483E+12,230.1,227.7,229.49,COST,2066671
229.21,1.53491E+12,230.23,228.3819,228.48,COST,1268080
229.51,1.535E+12,230.35,228.57,229,COST,1338164
231.28,1.53509E+12,232.06,229.6,230,COST,1453290
230.03,1.53535E+12,232.86,228.1,232.74,COST,1904071
230.26,1.53543E+12,231.83,229.84,230.94,COST,1882143
230.19,1.53552E+12,232,228.7345,231.79,COST,1793792
230.83,1.53561E+12,231.16,229.44,229.62,COST,1272010
233.13,1.53569E+12,233.52,230.21,230.21,COST,1881346
234.68,1.53604E+12,234.91,233.14,233.14,COST,1858396
235.61,1.53612E+12,236.17,233.2,234.57,COST,2126027
236.68,1.53621E+12,236.77,235.06,235.47,COST,1853243
241.46,1.5363E+12,242.95,237.2,237.31,COST,2722823
243.18,1.53656E+12,243.8042,242.115,243,COST,2817471
244.21,1.53664E+12,245.16,243.17,243.93,COST,2185657
242.44,1.53673E+12,245.12,242.23,245,COST,1912116
241.27,1.53681E+12,243.99,241.05,242.5,COST,2078161
235.38,1.5369E+12,239,234.47,239,COST,3875326
232,1.53716E+12,234.585,231.51,234.06,COST,2884630
234.35,1.53725E+12,235.47,231.7,231.98,COST,2000248
233.85,1.53733E+12,234.74,232.4217,234.62,COST,1581403
233.92,1.53742E+12,234.996,232.32,234.6,COST,1910100
234.76,1.53751E+12,235.84,234.01,234.37,COST,3718002
233.34,1.53777E+12,234.85,232.9,234.19,COST,1530454
232.93,1.53785E+12,234.66,232.73,234.03,COST,1889791
233.81,1.53794E+12,235.66,233.45,233.57,COST,2008481
234,1.53802E+12,235.67,232.34,233.7,COST,1421368
234.88,1.53811E+12,235.47,233.79,233.86,COST,1602808
234.65,1.53837E+12,236.53,234.43,235.81,COST,1673068
236.35,1.53846E+12,237.57,233.87,234.1,COST,1647638
233.2,1.53854E+12,237.31,232.73,236.62,COST,2322277
231.68,1.53863E+12,234,230.66,233.26,COST,2862779
218.82,1.53872E+12,227.06,217.79,225,COST,7379026
223.93,1.53897E+12,224.4999,219.2569,219.34,COST,3863457
224.17,1.53906E+12,225.15,222.56,224.15,COST,2502767
221.05,1.53915E+12,225,221.04,224.1,COST,3021443
221.82,1.53923E+12,225.32,220.93,222.91,COST,3650928
226.95,1.53932E+12,227.62,223.39,225.2,COST,3130467
224.51,1.53958E+12,226.94,224.25,226.25,COST,2441901
227.68,1.53967E+12,228.26,224.316,224.87,COST,2541811
228.49,1.53975E+12,228.88,225.51,228.45,COST,2129262
228.58,1.53984E+12,230.65,226.25,228.54,COST,2624596
229.67,1.53993E+12,230.63,228.72,228.9,COST,2099838
229.06,1.54018E+12,230.25,227.27,229.88,COST,2007324
228.75,1.54027E+12,229.26,223.82,227.07,COST,2656674
223.76,1.54036E+12,231.09,223.09,225.93,COST,3100203
226.4,1.54044E+12,227.59,222.84,224.06,COST,2218870
218.19,1.54053E+12,225,217,222.31,COST,3995362
222.42,1.54079E+12,224.89,218.75,219.75,COST,3801401
227.92,1.54088E+12,228.21,223.0104,223.1,COST,2410593
228.63,1.54096E+12,230.56,225.56,228.65,COST,2674561
229.6,1.54105E+12,230.8,227.54,228.18,COST,2095039
230.16,1.54113E+12,232.23,227.1787,229.81,COST,2167198
234.45,1.5414E+12,234.89,229.8,230.71,COST,2513883
236.71,1.54148E+12,237.49,234.1757,235,COST,2101471
240.37,1.54157E+12,240.88,236.935,238.75,COST,2603891
238.7,1.54166E+12,239.8,237.03,238.51,COST,2140624
237.74,1.54174E+12,240.26,237.07,237.97,COST,2256718
234.48,1.542E+12,239.2,234.13,237.64,COST,2301381
234.14,1.54209E+12,236.42,232.77,234.75,COST,1548087
233.31,1.54218E+12,237.12,231.71,237.12,COST,1896480
229.94,1.54226E+12,232.65,227,232.32,COST,2722281
231.02,1.54235E+12,231.12,226.52,229.3,COST,2822396
228.74,1.54261E+12,233.5,227.81,231.61,COST,1949496
219.31,1.54269E+12,225,218.05,224.92,COST,3704770
218.57,1.54278E+12,222.03,217.45,220.56,COST,2036736
220.06,1.54295E+12,221.18,217.6596,218.1,COST,1007476
219.45,1.54321E+12,223.48,218.9,222.85,COST,2205570
223.01,1.5433E+12,223.12,218.38,219.37,COST,2369826
230.34,1.54338E+12,230.46,222.19,222.78,COST,2765564
231,1.54347E+12,231.59,228.36,229,COST,1478742
231.28,1.54356E+12,233.39,229.7,231.69,COST,2764157
232.08,1.54382E+12,232.2,228.21,230.72,COST,2481489
226.35,1.5439E+12,233.3,225.56,232.11,COST,3418588
233.2,1.54408E+12,233.86,226.6,227.94,COST,4029790
224.86,1.54416E+12,233.81,223.03,233.15,COST,2881911
222.66,1.54442E+12,225.2,219.11,224.54,COST,2649984
226.5,1.54451E+12,227.25,224,225.12,COST,2466780
227.8,1.54459E+12,230.45,227.07,228.35,COST,2891394
226.51,1.54468E+12,229.615,225.48,228.84,COST,2170188
207.06,1.54477E+12,219,205.51,218,COST,8822269
202.23,1.54503E+12,207.995,200.66,206.68,COST,4739434
202.99,1.54511E+12,204.6659,201.57,203.09,COST,3308488
201.41,1.5452E+12,207,199.86,203.5,COST,3369592
197.13,1.54529E+12,200.7,193.6753,200.33,COST,4250942
194.52,1.54537E+12,200.7,194.32,197.16,COST,5080238
189.99,1.54563E+12,195.3272,189.8,193.9,COST,2031705
198.63,1.5458E+12,198.78,189.51,190.82,COST,3268831
201.08,1.54589E+12,201.13,193.96,196.96,COST,2705884
202.04,1.54598E+12,204.95,199.59,201.82,COST,2037917
203.71,1.54624E+12,204.39,201.38,203.38,COST,1729647
204.76,1.54641E+12,205.1,199.85,200.5,COST,2143091
200.42,1.5465E+12,205.935,200.04,203.7,COST,2877745
206.24,1.54658E+12,207.93,201.45,203.08,COST,2761611
207,1.54684E+12,209.12,203.54,205.52,COST,2226738
208.55,1.54693E+12,209.08,204.18,208.65,COST,2366493
209.9,1.54701E+12,211.2182,207.92,209.15,COST,1862926
210.64,1.5471E+12,210.9,206,208.15,COST,2340657
210.51,1.54719E+12,211.25,209.31,210.04,COST,1861225
209,1.54745E+12,210.65,208.16,209.47,COST,1523315
211.03,1.54753E+12,211.34,209.08,210.04,COST,1681846
210.18,1.54762E+12,211.46,209.5,211.46,COST,1455042
211.46,1.5477E+12,211.65,209.65,209.87,COST,1517058
213.59,1.54779E+12,214.16,211.77,212.56,COST,2115355
212.4,1.54814E+12,215.555,210.8,213,COST,3310793
212.09,1.54822E+12,214.845,210,213,COST,2220161
210.31,1.54831E+12,212.39,208.9,212.39,COST,1994413
209.07,1.5484E+12,212.319,208.74,212.03,COST,2252889
210.77,1.54866E+12,210.79,207.31,208.68,COST,1999432
210.31,1.54874E+12,210.54,208.5668,210.32,COST,1636487
211.35,1.54883E+12,212.17,209.32,210.48,COST,1590026
214.63,1.54891E+12,214.88,209.72,211.14,COST,4341129
210.27,1.549E+12,215,209.365,214,COST,3453857
211.18,1.54926E+12,211.19,207.9,210.7,COST,1630281
211.61,1.54935E+12,212.52,209.64,211.49,COST,2074517
211.6,1.54943E+12,212.26,210.48,212.26,COST,1618762
209.05,1.54952E+12,210.1,206.27,210.07,COST,2526625
207.75,1.54961E+12,208.49,205.75,207.83,COST,2013683
208.72,1.54986E+12,208.92,206.76,208.65,COST,2376584
211.9,1.54995E+12,212.75,209.255,210.06,COST,2091247
212.8,1.55004E+12,213.505,211.295,212.23,COST,1703041
213.84,1.55012E+12,214.545,211.14,212,COST,1411054
216.47,1.55021E+12,217.25,214.04,215.15,COST,2635500
218.12,1.55056E+12,219.6,216.51,216.67,COST,1938119
217.11,1.55064E+12,219.07,215.0573,218.23,COST,1785610
215.23,1.55073E+12,216.72,214.33,216.6,COST,1615527
216.29,1.55082E+12,216.59,214.25,215.17,COST,1542501
217.05,1.55107E+12,219.09,216.55,217.37,COST,1794018
217.61,1.55116E+12,218.91,216.13,216.89,COST,1884099
218.05,1.55125E+12,218.86,216.45,216.51,COST,1482708
218.74,1.55133E+12,219.6917,217.52,218.49,COST,2055597
219.44,1.55142E+12,220.57,215.77,219.76,COST,2178555
218.41,1.55168E+12,221.08,215.87,220.43,COST,2444661
219.82,1.55177E+12,221.61,218.9,218.91,COST,2160246
219.23,1.55185E+12,221.91,218.23,220.5,COST,1985311
216.79,1.55194E+12,219.39,216.22,218.13,COST,3279102
227.82,1.55202E+12,228.7,223.77,225.48,COST,6782749
229.69,1.55228E+12,229.91,227.06,227.53,COST,3748431
232.96,1.55237E+12,233.4,229.9,230.32,COST,2647259
236.38,1.55245E+12,237.45,232.95,234.25,COST,2421178
233.84,1.55254E+12,236.38,233.28,236.13,COST,2300252
233.6,1.55263E+12,235.65,233.18,234.17,COST,5073781
236.59,1.55289E+12,236.68,233.49,233.58,COST,1735414
237.05,1.55297E+12,238.05,236.29,237.52,COST,1852346
236.98,1.55306E+12,238.49,235.775,237.03,COST,1499470
239.54,1.55314E+12,239.85,236.5526,236.68,COST,1617047
237.56,1.55323E+12,240.34,236.9,239.75,COST,1873609
236.97,1.55349E+12,238.08,235.785,236.93,COST,1357121
239.07,1.55358E+12,240.25,237.36,238,COST,1193004
239.41,1.55366E+12,240.21,238.16,238.71,COST,1351237
241.22,1.55375E+12,241.95,239.5834,239.98,COST,1396657
242.14,1.55384E+12,242.44,240.77,241.66,COST,1967964
244.19,1.55409E+12,244.41,242.58,243.07,COST,1610207
240.5,1.55418E+12,244.19,240.31,244,COST,1574327
242.48,1.55427E+12,243.55,241.02,241.69,COST,1663865
244.4,1.55435E+12,244.76,241.25,242.17,COST,1320012
245.87,1.55444E+12,247.09,244.01,244.96,COST,1616207
246.52,1.5547E+12,246.83,245.2,245.99,COST,1244150
244.91,1.55479E+12,245.68,244.005,245.11,COST,1450175
245.61,1.55487E+12,246.67,244.71,245.28,COST,1556647
241.24,1.55496E+12,244.18,240.92,243.62,COST,2719985
241.95,1.55505E+12,242.72,240.9,241.51,COST,2187612
246.33,1.5553E+12,246.75,241.96,242.37,COST,1859679
245.34,1.55539E+12,246.82,244.25,246.65,COST,1360535
245.56,1.55548E+12,246.46,244.32,246.3,COST,1363036
245.81,1.55556E+12,247.25,244.701,246.79,COST,1365116
243.42,1.55591E+12,245.77,242.56,245.19,COST,1300078
245.58,1.556E+12,246.53,242.21,244.65,COST,1524628
247.96,1.55608E+12,248.7,245.6,245.68,COST,1156425
245.6,1.55617E+12,247.15,243.94,246.21,COST,1278195
243.82,1.55625E+12,245.89,242.06,245.62,COST,1842939
244.28,1.55651E+12,245.75,243.49,245,COST,1429707
245.53,1.5566E+12,245.79,243.02,244.77,COST,1427578
241.59,1.55669E+12,245.46,241.55,245.34,COST,1350376
242.69,1.55677E+12,242.885,240.42,241.76,COST,1237645
244.62,1.55686E+12,244.88,242.72,243.27,COST,905868
244.23,1.55712E+12,244.83,242.06,242.85,COST,1195175
240.18,1.55721E+12,242.735,238.22,241.72,COST,1775187
241.34,1.55729E+12,243.05,238.19,239.56,COST,1611887
243.47,1.55738E+12,244.0556,240.16,240.66,COST,1919368
247.02,1.55746E+12,248.55,240.025,242.94,COST,2036492
241.92,1.55772E+12,244.93,240.67,244.12,COST,1962786
242.73,1.55781E+12,245.09,241.81,242.29,COST,1635179
244.67,1.5579E+12,245.4,241.23,242.11,COST,1194788
247.44,1.55798E+12,249.73,245.21,245.63,COST,1801038
248.35,1.55807E+12,250.0498,245.5935,245.88,COST,1672148
248.9,1.55833E+12,249.94,247.15,247.15,COST,1600493
249.93,1.55841E+12,250.83,248.1,249.11,COST,1504191
249.51,1.5585E+12,251.01,249.14,251.01,COST,1242294
248.53,1.55859E+12,249.92,247.1774,248.63,COST,1822807
247.3,1.55867E+12,249.5635,246.77,249.11,COST,1340428
246.31,1.55902E+12,250.2,246.14,248.58,COST,3164140
240.69,1.55911E+12,244.77,238.91,244.13,COST,2594886
241.54,1.55919E+12,243.58,240.745,242.15,COST,2030255
239.58,1.55928E+12,240.66,233.05,238.98,COST,4058490
241.07,1.55954E+12,241.54,238.0846,239.78,COST,2512452
245.61,1.55962E+12,245.82,242.5,243,COST,1761622
247.96,1.55971E+12,248.76,245.02,246.1,COST,1825514
251.21,1.5598E+12,251.94,247.735,248,COST,1487759
256.01,1.55988E+12,256.6,251.02,251.16,COST,2270617
256.85,1.56014E+12,258.825,256.11,256.4,COST,1839825
257.11,1.56023E+12,259.615,256.2078,258.91,COST,1613472
257.23,1.56032E+12,258.75,255.77,257.58,COST,1071667
259.71,1.5604E+12,259.87,257.5474,257.71,COST,1228541
260.15,1.56049E+12,261.2,258.91,260,COST,1288089
261.43,1.56075E+12,262.25,260.43,261.13,COST,1192307
262.74,1.56083E+12,264.1956,262.05,263.61,COST,2763187
263.66,1.56092E+12,264.1008,260.94,262.31,COST,1628489
267.35,1.56101E+12,267.79,264.55,265,COST,1745108
266.13,1.56109E+12,268.94,265.99,266.77,COST,2964243
266.77,1.56135E+12,267.97,266.52,267.31,COST,1586110
266.36,1.56144E+12,267.08,265.36,266.71,COST,1182443
264.41,1.56153E+12,266.8195,264.34,266.45,COST,1334353
265.58,1.56161E+12,266.48,262.99,264.9,COST,1122854
264.26,1.5617E+12,266.385,263.36,265.5,COST,1952692
263.55,1.56196E+12,267,261.84,266.43,COST,1960377
265.47,1.56204E+12,265.57,261.67,263.92,COST,1201390
269.14,1.56213E+12,269.16,265.14,265.14,COST,986472
268.25,1.5623E+12,268.61,266.27,268.2,COST,1081451
269.4,1.56256E+12,269.69,267.35,268.33,COST,1236007
269.97,1.56265E+12,270.78,268.49,269.36,COST,1400472
271.42,1.56273E+12,271.53,269.34,270.05,COST,1256976
276.54,1.56282E+12,276.77,271.813,272.33,COST,1985628
279.44,1.56291E+12,280,276.01,276.5,COST,2046480
280.58,1.56317E+12,280.7,278.9,279.94,COST,1568031
280.65,1.56325E+12,281.37,279.7765,281,COST,1379215
281.56,1.56334E+12,282.85,280.22,281.05,COST,1716730
282.91,1.56343E+12,283.06,279.19,282.2,COST,1696366
281.51,1.56351E+12,284.31,281.35,283.07,COST,1607618
280.17,1.56377E+12,282.32,279.32,281.22,COST,1461682
280.1,1.56386E+12,282.08,279.0243,281.85,COST,1117826
280.83,1.56394E+12,281.24,279.01,279.83,COST,1257368
279.8,1.56403E+12,281.94,279.34,281.2,COST,1600168
281.37,1.56412E+12,281.77,279.12,279.8,COST,1447719
280.13,1.56438E+12,281.3,279.54,281.01,COST,1257360
279.5,1.56446E+12,280.57,279.1,280.27,COST,978168
275.63,1.56455E+12,279.72,272.6301,279.02,COST,1886852
274.57,1.56464E+12,280.93,274.31,275.75,COST,2634609
272.5,1.56472E+12,274.9414,270.5,274.3,COST,1969165
265.1,1.56498E+12,270.5524,262.71,270.09,COST,3329760
269.31,1.56507E+12,270.2299,264.0485,266.47,COST,2383225
274.3,1.56515E+12,274.855,263.59,268.18,COST,3037469
274.8,1.56524E+12,274.84,271,273.04,COST,2046674
273.94,1.56533E+12,275.47,271.9148,274.58,COST,1284267
271.31,1.56559E+12,274.98,269.3,274.03,COST,1638619
276.26,1.56567E+12,278.16,270.01,271.18,COST,1743336
268.15,1.56576E+12,275.36,268,274,COST,2122137
